recipe_id,region
1001158,WesternEuropean
1001159,WesternEuropean
1001160,WesternEuropean
1001161,WesternEuropean
1001162,WesternEuropean
1001163,WesternEuropean
1001164,WesternEuropean
1001165,WesternEuropean
1001166,WesternEuropean
1001167,WesternEuropean
1001168,WesternEuropean
1001169,WesternEuropean
1001170,WesternEuropean
1001171,WesternEuropean
1001172,WesternEuropean
1001173,WesternEuropean
1001174,WesternEuropean
1001175,WesternEuropean
1001176,WesternEuropean
1001177,WesternEuropean
1001178,WesternEuropean
1001179,WesternEuropean
1001180,WesternEuropean
1001181,WesternEuropean
1001182,WesternEuropean
1001183,WesternEuropean
1001184,WesternEuropean
1001185,WesternEuropean
1001186,WesternEuropean
1001187,WesternEuropean
1001188,WesternEuropean
1001189,WesternEuropean
1001190,WesternEuropean
1001191,WesternEuropean
1001192,WesternEuropean
1001193,WesternEuropean
1001194,WesternEuropean
1001195,WesternEuropean
1001196,WesternEuropean
1001197,WesternEuropean
1001198,WesternEuropean
1001199,WesternEuropean
1001200,WesternEuropean
1001201,WesternEuropean
1001202,WesternEuropean
1001203,WesternEuropean
1001204,WesternEuropean
1001205,WesternEuropean
1001206,WesternEuropean
1001207,WesternEuropean
1001208,WesternEuropean
1001209,WesternEuropean
1001210,WesternEuropean
1001211,WesternEuropean
1001212,WesternEuropean
1001213,WesternEuropean
1001214,WesternEuropean
1001215,WesternEuropean
1001216,WesternEuropean
1001217,WesternEuropean
1001218,WesternEuropean
1001219,WesternEuropean
1001220,WesternEuropean
1001221,WesternEuropean
1001222,WesternEuropean
1001223,WesternEuropean
1001224,WesternEuropean
1001225,WesternEuropean
1001226,WesternEuropean
1001227,WesternEuropean
1001228,WesternEuropean
1001229,WesternEuropean
1001230,WesternEuropean
1001231,WesternEuropean
1001232,WesternEuropean
1001233,WesternEuropean
1001234,WesternEuropean
1001235,WesternEuropean
1001236,WesternEuropean
1001237,WesternEuropean
1001238,WesternEuropean
1001239,WesternEuropean
1001240,WesternEuropean
1001241,WesternEuropean
1001242,WesternEuropean
1001243,WesternEuropean
1001244,WesternEuropean
1001245,WesternEuropean
1001246,WesternEuropean
1001247,WesternEuropean
1001248,WesternEuropean
1001249,WesternEuropean
1001250,WesternEuropean
1001251,WesternEuropean
1001252,WesternEuropean
1001253,WesternEuropean
1001254,WesternEuropean
1001255,WesternEuropean
1001256,WesternEuropean
1001257,WesternEuropean
1001258,WesternEuropean
1001259,WesternEuropean
1001260,WesternEuropean
1001261,WesternEuropean
1001262,WesternEuropean
1001263,WesternEuropean
1001264,WesternEuropean
1001265,WesternEuropean
1001266,WesternEuropean
1001267,WesternEuropean
1001268,WesternEuropean
1001269,WesternEuropean
1001270,WesternEuropean
1001271,WesternEuropean
1001272,WesternEuropean
1001273,WesternEuropean
1001274,WesternEuropean
1001275,WesternEuropean
1001276,WesternEuropean
1001277,WesternEuropean
1001278,WesternEuropean
1001279,WesternEuropean
1001280,WesternEuropean
1001281,WesternEuropean
1001282,WesternEuropean
1001283,WesternEuropean
1001284,WesternEuropean
1001285,WesternEuropean
1001286,WesternEuropean
1001287,WesternEuropean
1001288,WesternEuropean
1001289,WesternEuropean
1001290,WesternEuropean
1001291,WesternEuropean
1001292,WesternEuropean
1001293,WesternEuropean
1001294,WesternEuropean
1001295,WesternEuropean
1001296,WesternEuropean
1001297,WesternEuropean
1001298,WesternEuropean
1001299,WesternEuropean
1001300,WesternEuropean
1001301,WesternEuropean
1001302,WesternEuropean
1001303,WesternEuropean
1001304,WesternEuropean
1001305,WesternEuropean
1001306,WesternEuropean
1001307,WesternEuropean
1001308,WesternEuropean
1001309,WesternEuropean
1001310,WesternEuropean
1001311,WesternEuropean
1001312,WesternEuropean
1001313,WesternEuropean
1001314,WesternEuropean
1001315,WesternEuropean
1001316,WesternEuropean
1001317,WesternEuropean
1001318,WesternEuropean
1001319,WesternEuropean
1001320,WesternEuropean
1001321,WesternEuropean
1001322,WesternEuropean
1001323,WesternEuropean
1001324,WesternEuropean
1001325,WesternEuropean
1001326,WesternEuropean
1001327,WesternEuropean
1001328,WesternEuropean
1001329,WesternEuropean
1001330,WesternEuropean
1001331,WesternEuropean
1001332,WesternEuropean
1001333,WesternEuropean
1001334,WesternEuropean
1001335,WesternEuropean
1001336,WesternEuropean
1001337,WesternEuropean
1001338,WesternEuropean
1001339,WesternEuropean
1001340,WesternEuropean
1001341,WesternEuropean
1001342,WesternEuropean
1001343,WesternEuropean
1001344,WesternEuropean
1001345,WesternEuropean
1001346,WesternEuropean
1001347,WesternEuropean
1001348,WesternEuropean
1001349,WesternEuropean
1001350,WesternEuropean
1001351,WesternEuropean
1001352,WesternEuropean
1001353,WesternEuropean
1001354,WesternEuropean
1001355,WesternEuropean
1001356,WesternEuropean
1001357,WesternEuropean
1001358,WesternEuropean
1001359,WesternEuropean
1001360,WesternEuropean
1001361,WesternEuropean
1001362,WesternEuropean
1001363,WesternEuropean
1001364,WesternEuropean
1001365,WesternEuropean
1001366,WesternEuropean
1001367,WesternEuropean
1001368,WesternEuropean
1001369,WesternEuropean
1001370,WesternEuropean
1001371,WesternEuropean
1001372,WesternEuropean
1001373,WesternEuropean
1001374,WesternEuropean
1001375,WesternEuropean
1001376,WesternEuropean
1001377,WesternEuropean
1001378,WesternEuropean
1001379,WesternEuropean
1001380,WesternEuropean
1001381,WesternEuropean
1001382,WesternEuropean
1001383,WesternEuropean
1001384,WesternEuropean
1001385,WesternEuropean
1001386,WesternEuropean
1001387,WesternEuropean
1001388,WesternEuropean
1001389,WesternEuropean
1001390,WesternEuropean
1001391,WesternEuropean
1001392,WesternEuropean
1001393,WesternEuropean
1001394,WesternEuropean
1001395,WesternEuropean
1001396,WesternEuropean
1001397,WesternEuropean
1001398,WesternEuropean
1001399,WesternEuropean
1001400,WesternEuropean
1001401,WesternEuropean
1001402,WesternEuropean
1001403,WesternEuropean
1001404,WesternEuropean
1001405,WesternEuropean
1001406,WesternEuropean
1001407,WesternEuropean
1001408,WesternEuropean
1001409,WesternEuropean
1001410,WesternEuropean
1001411,WesternEuropean
1001412,WesternEuropean
1001413,WesternEuropean
1001414,WesternEuropean
1001415,WesternEuropean
1001416,WesternEuropean
1001417,WesternEuropean
1001418,WesternEuropean
1001419,WesternEuropean
1001420,WesternEuropean
1001421,WesternEuropean
1001422,WesternEuropean
1001423,WesternEuropean
1001424,WesternEuropean
1001425,WesternEuropean
1001426,WesternEuropean
1001427,WesternEuropean
1001428,WesternEuropean
1001429,WesternEuropean
1001430,WesternEuropean
1001431,WesternEuropean
1001432,WesternEuropean
1001433,WesternEuropean
1001434,WesternEuropean
1001435,WesternEuropean
1001436,WesternEuropean
1001437,WesternEuropean
1001438,WesternEuropean
1001439,WesternEuropean
1001440,WesternEuropean
1001441,WesternEuropean
1001442,WesternEuropean
1001443,WesternEuropean
1001444,WesternEuropean
1001445,WesternEuropean
1001446,WesternEuropean
1001447,WesternEuropean
1001448,WesternEuropean
1001449,WesternEuropean
1001450,WesternEuropean
1001451,WesternEuropean
1001452,WesternEuropean
1001453,WesternEuropean
1001454,WesternEuropean
1001455,WesternEuropean
1001456,WesternEuropean
1001457,WesternEuropean
1001458,WesternEuropean
1001459,WesternEuropean
1001460,WesternEuropean
1001461,WesternEuropean
1001462,WesternEuropean
1001463,WesternEuropean
1001464,WesternEuropean
1001465,WesternEuropean
1001466,WesternEuropean
1001467,WesternEuropean
1001468,WesternEuropean
1001469,WesternEuropean
1001470,WesternEuropean
1001471,WesternEuropean
1001472,WesternEuropean
1001473,WesternEuropean
1001474,WesternEuropean
1001475,WesternEuropean
1001476,WesternEuropean
1001477,WesternEuropean
1001478,WesternEuropean
1001479,WesternEuropean
1001480,WesternEuropean
1001481,WesternEuropean
1001482,WesternEuropean
1001483,WesternEuropean
1001484,WesternEuropean
1001485,WesternEuropean
1001486,WesternEuropean
1001487,WesternEuropean
1001488,WesternEuropean
1001489,WesternEuropean
1001490,WesternEuropean
1001491,WesternEuropean
1001492,WesternEuropean
1001493,WesternEuropean
1001494,WesternEuropean
1001495,WesternEuropean
1001496,WesternEuropean
1001497,WesternEuropean
1001498,WesternEuropean
1001499,WesternEuropean
1001500,WesternEuropean
1001501,WesternEuropean
1001502,WesternEuropean
1001503,WesternEuropean
1001504,WesternEuropean
1001505,WesternEuropean
1001506,WesternEuropean
1001507,WesternEuropean
1001508,WesternEuropean
1001509,WesternEuropean
1001510,WesternEuropean
1001511,WesternEuropean
1001512,WesternEuropean
1001513,WesternEuropean
1001514,WesternEuropean
1001515,WesternEuropean
1001516,WesternEuropean
1001517,WesternEuropean
1001518,WesternEuropean
1001519,WesternEuropean
1001520,WesternEuropean
1001521,WesternEuropean
1001522,WesternEuropean
1001523,WesternEuropean
1001524,WesternEuropean
1001525,WesternEuropean
1001526,WesternEuropean
1001527,WesternEuropean
1001528,WesternEuropean
1001529,WesternEuropean
1001530,WesternEuropean
1001531,WesternEuropean
1001532,WesternEuropean
1001533,WesternEuropean
1001534,WesternEuropean
1001535,WesternEuropean
1001536,WesternEuropean
1001537,WesternEuropean
1001538,WesternEuropean
1001539,WesternEuropean
1001540,WesternEuropean
1001541,WesternEuropean
1001542,WesternEuropean
1001543,WesternEuropean
1001544,WesternEuropean
1001545,WesternEuropean
1001546,WesternEuropean
1001547,WesternEuropean
1001548,WesternEuropean
1001549,WesternEuropean
1001550,WesternEuropean
1001551,WesternEuropean
1001552,WesternEuropean
1001553,WesternEuropean
1001554,WesternEuropean
1001555,WesternEuropean
1001556,WesternEuropean
1001557,WesternEuropean
1001558,WesternEuropean
1001559,WesternEuropean
1001560,WesternEuropean
1001561,WesternEuropean
1001562,WesternEuropean
1001563,WesternEuropean
1001564,WesternEuropean
1001565,WesternEuropean
1001566,WesternEuropean
1001567,WesternEuropean
1001568,WesternEuropean
1001569,WesternEuropean
1001570,WesternEuropean
1001571,WesternEuropean
1001572,WesternEuropean
1001573,WesternEuropean
1001574,WesternEuropean
1001575,WesternEuropean
1001576,WesternEuropean
1001577,WesternEuropean
1001578,WesternEuropean
1001579,WesternEuropean
1001580,WesternEuropean
1001581,WesternEuropean
1001582,WesternEuropean
1001583,WesternEuropean
1001584,WesternEuropean
1001585,WesternEuropean
1001586,WesternEuropean
1001587,WesternEuropean
1001588,WesternEuropean
1001589,WesternEuropean
1001590,WesternEuropean
1001591,WesternEuropean
1001592,WesternEuropean
1001593,WesternEuropean
1001594,WesternEuropean
1001595,WesternEuropean
1001596,WesternEuropean
1001597,WesternEuropean
1001598,WesternEuropean
1001599,WesternEuropean
1001600,WesternEuropean
1001601,WesternEuropean
1001602,WesternEuropean
1001603,WesternEuropean
1001604,WesternEuropean
1001605,WesternEuropean
1001606,WesternEuropean
1001607,WesternEuropean
1001608,WesternEuropean
1001609,WesternEuropean
1001610,WesternEuropean
1001611,WesternEuropean
1001612,WesternEuropean
1001613,WesternEuropean
1001614,WesternEuropean
1001615,WesternEuropean
1001616,WesternEuropean
1001617,WesternEuropean
1001618,WesternEuropean
1001619,WesternEuropean
1001620,WesternEuropean
1001621,WesternEuropean
1001622,WesternEuropean
1001623,WesternEuropean
1001624,WesternEuropean
1001625,WesternEuropean
1001626,WesternEuropean
1001627,WesternEuropean
1001628,WesternEuropean
1001629,WesternEuropean
1001630,WesternEuropean
1001631,WesternEuropean
1001632,WesternEuropean
1001633,WesternEuropean
1001634,WesternEuropean
1001635,WesternEuropean
1001636,WesternEuropean
1001637,WesternEuropean
1001638,WesternEuropean
1001639,WesternEuropean
1001640,WesternEuropean
1001641,WesternEuropean
1001642,WesternEuropean
1001643,WesternEuropean
1001644,WesternEuropean
1001645,WesternEuropean
1001646,WesternEuropean
1001647,WesternEuropean
1001648,WesternEuropean
1001649,WesternEuropean
1001650,WesternEuropean
1001651,WesternEuropean
1001652,WesternEuropean
1001653,WesternEuropean
1001654,WesternEuropean
1001655,WesternEuropean
1001656,WesternEuropean
1001657,WesternEuropean
1001658,WesternEuropean
1001659,WesternEuropean
1001660,WesternEuropean
1001661,WesternEuropean
1001662,WesternEuropean
1001663,WesternEuropean
1001664,WesternEuropean
1001665,WesternEuropean
1001666,WesternEuropean
1001667,WesternEuropean
1001668,WesternEuropean
1001669,WesternEuropean
1001670,WesternEuropean
1001671,WesternEuropean
1001672,WesternEuropean
1001673,WesternEuropean
1001674,WesternEuropean
1001675,WesternEuropean
1001676,WesternEuropean
1001677,WesternEuropean
1001678,WesternEuropean
1001679,WesternEuropean
1001680,WesternEuropean
1001681,WesternEuropean
1001682,WesternEuropean
1001683,WesternEuropean
1001684,WesternEuropean
1001685,WesternEuropean
1001686,WesternEuropean
1001687,WesternEuropean
1001688,WesternEuropean
1001689,WesternEuropean
1001690,WesternEuropean
1001691,WesternEuropean
1001692,WesternEuropean
1001693,WesternEuropean
1001694,WesternEuropean
1001695,WesternEuropean
1001696,WesternEuropean
1001697,WesternEuropean
1001698,WesternEuropean
1001699,WesternEuropean
1001700,WesternEuropean
1001701,WesternEuropean
1001702,WesternEuropean
1001703,WesternEuropean
1001704,WesternEuropean
1001705,WesternEuropean
1001706,WesternEuropean
1001707,WesternEuropean
1001708,WesternEuropean
1001709,WesternEuropean
1001710,WesternEuropean
1001711,WesternEuropean
1001712,WesternEuropean
1001713,WesternEuropean
1001714,WesternEuropean
1001715,WesternEuropean
1001716,WesternEuropean
1001717,WesternEuropean
1001718,WesternEuropean
1001719,WesternEuropean
1001720,WesternEuropean
1001721,WesternEuropean
1001722,WesternEuropean
1001723,WesternEuropean
1001724,WesternEuropean
1001725,WesternEuropean
1001726,WesternEuropean
1001727,WesternEuropean
1001728,WesternEuropean
1001729,WesternEuropean
1001730,WesternEuropean
1001731,WesternEuropean
1001732,WesternEuropean
1001733,WesternEuropean
1001734,WesternEuropean
1001735,WesternEuropean
1001736,WesternEuropean
1001737,WesternEuropean
1001738,WesternEuropean
1001739,WesternEuropean
1001740,WesternEuropean
1001741,WesternEuropean
1001742,WesternEuropean
1001743,WesternEuropean
1001744,WesternEuropean
1001745,WesternEuropean
1001746,WesternEuropean
1001747,WesternEuropean
1001748,WesternEuropean
1001749,WesternEuropean
1001750,WesternEuropean
1001751,WesternEuropean
1001752,WesternEuropean
1001753,WesternEuropean
1001754,WesternEuropean
1001755,WesternEuropean
1001756,WesternEuropean
1001757,WesternEuropean
1001758,WesternEuropean
1001759,WesternEuropean
1001760,WesternEuropean
1001761,WesternEuropean
1001762,WesternEuropean
1001763,WesternEuropean
1001764,WesternEuropean
1001765,WesternEuropean
1001766,WesternEuropean
1001767,WesternEuropean
1001768,WesternEuropean
1001769,WesternEuropean
1001770,WesternEuropean
1001771,WesternEuropean
1001772,WesternEuropean
1001773,WesternEuropean
1001774,WesternEuropean
1001775,WesternEuropean
1001776,WesternEuropean
1001777,WesternEuropean
1001778,WesternEuropean
1001779,WesternEuropean
1001780,WesternEuropean
1001781,WesternEuropean
1001782,WesternEuropean
1001783,WesternEuropean
1001784,WesternEuropean
1001785,WesternEuropean
1001786,WesternEuropean
1001787,WesternEuropean
1001788,WesternEuropean
1001789,WesternEuropean
1001790,WesternEuropean
1001791,WesternEuropean
1001792,WesternEuropean
1001793,WesternEuropean
1001794,WesternEuropean
1001795,WesternEuropean
1001796,WesternEuropean
1001797,WesternEuropean
1001798,WesternEuropean
1001799,WesternEuropean
1001800,WesternEuropean
1001801,WesternEuropean
1001802,WesternEuropean
1001803,WesternEuropean
1001804,WesternEuropean
1001805,WesternEuropean
1001806,WesternEuropean
1001807,WesternEuropean
1001808,WesternEuropean
1001809,WesternEuropean
1001810,WesternEuropean
1001811,WesternEuropean
1001812,WesternEuropean
1001813,WesternEuropean
1001814,WesternEuropean
1001815,WesternEuropean
1001816,WesternEuropean
1001817,WesternEuropean
1001818,WesternEuropean
1001819,WesternEuropean
1001820,WesternEuropean
1001821,WesternEuropean
1001822,WesternEuropean
1001823,WesternEuropean
1001824,WesternEuropean
1001825,WesternEuropean
1001826,WesternEuropean
1001827,WesternEuropean
1001828,WesternEuropean
1001829,WesternEuropean
1001830,WesternEuropean
1001831,WesternEuropean
1001832,WesternEuropean
1001833,WesternEuropean
1001834,WesternEuropean
1001835,WesternEuropean
1001836,WesternEuropean
1001837,WesternEuropean
1001838,WesternEuropean
1001839,WesternEuropean
1001840,WesternEuropean
1001841,WesternEuropean
1001842,WesternEuropean
1001843,WesternEuropean
1001844,WesternEuropean
1001845,WesternEuropean
1001846,WesternEuropean
1001847,WesternEuropean
1001848,WesternEuropean
1001849,WesternEuropean
1001850,WesternEuropean
1001851,WesternEuropean
1001852,WesternEuropean
1001853,WesternEuropean
1001854,WesternEuropean
1001855,WesternEuropean
1001856,WesternEuropean
1001857,WesternEuropean
1001858,WesternEuropean
1001859,WesternEuropean
1001860,WesternEuropean
1001861,WesternEuropean
1001862,WesternEuropean
1001863,WesternEuropean
1001864,WesternEuropean
1001865,WesternEuropean
1001866,WesternEuropean
1001867,WesternEuropean
1001868,WesternEuropean
1001869,WesternEuropean
1001870,WesternEuropean
1001871,WesternEuropean
1001872,WesternEuropean
1001873,WesternEuropean
1001874,WesternEuropean
1001875,WesternEuropean
1001876,WesternEuropean
1001877,WesternEuropean
1001878,WesternEuropean
1001879,WesternEuropean
1001880,WesternEuropean
1001881,WesternEuropean
1001882,WesternEuropean
1001883,WesternEuropean
1001884,WesternEuropean
1001885,WesternEuropean
1001886,WesternEuropean
1001887,WesternEuropean
1001888,WesternEuropean
1001889,WesternEuropean
1001890,WesternEuropean
1001891,WesternEuropean
1001892,WesternEuropean
1001893,WesternEuropean
1001894,WesternEuropean
1001895,WesternEuropean
1001896,WesternEuropean
1001897,WesternEuropean
1001898,WesternEuropean
1001899,WesternEuropean
1001900,WesternEuropean
1001901,WesternEuropean
1001902,WesternEuropean
1001903,WesternEuropean
1001904,WesternEuropean
1001905,WesternEuropean
1001906,WesternEuropean
1001907,WesternEuropean
1001908,WesternEuropean
1001909,WesternEuropean
1001910,WesternEuropean
1001911,WesternEuropean
1001912,WesternEuropean
1001913,WesternEuropean
1001914,WesternEuropean
1001915,WesternEuropean
1001916,WesternEuropean
1001917,WesternEuropean
1001918,WesternEuropean
1001919,WesternEuropean
1001920,WesternEuropean
1001921,WesternEuropean
1001922,WesternEuropean
1001923,WesternEuropean
1001924,WesternEuropean
1001925,WesternEuropean
1001926,WesternEuropean
1001927,WesternEuropean
1001928,WesternEuropean
1001929,WesternEuropean
1001930,WesternEuropean
1001931,WesternEuropean
1001932,WesternEuropean
1001933,WesternEuropean
1001934,WesternEuropean
1001935,WesternEuropean
1001936,WesternEuropean
1001937,WesternEuropean
1001938,WesternEuropean
1001939,WesternEuropean
1001940,WesternEuropean
1001941,WesternEuropean
1001942,WesternEuropean
1001943,WesternEuropean
1001944,WesternEuropean
1001945,WesternEuropean
1001946,LatinAmerican
1001947,LatinAmerican
1001948,LatinAmerican
